Statement,Label
"""Υπάρχουν 31 άλλες πολιτείες και 10.000 άλλες πόλεις που έχουν τον ίδιο τύπο πολιτικής που μόλις περάσαμε, αναφερόμενοι στο νομοσχέδιο 2 της Βουλής των Αντιπροσώπων της Βόρειας Καρολίνας.""",True
"""Η κλιματική αλλαγή συνδέεται άμεσα με την ανάπτυξη της τρομοκρατίας.""",False
"""Το νομοσχέδιο για την απασχόληση περιλαμβάνει τον φόρο του προέδρου Ομπάμα για τα συσσίτια""",False
"""Λέει ότι η κυβέρνηση Ομπάμα ξόδεψε $ των φορολογουμένων σε ηλεκτρικά αυτοκίνητα στο Φινλανδία και (και) ανεμόμυλους στην Κίνα.""",False
"""Ενώ η Σάρα ήταν δήμαρχος της Wasilla, προσπάθησε να απολύσει την ιδιαίτερα σεβαστή βιβλιοθηκάριο της πόλης μας, επειδή η βιβλιοθηκάριος αρνήθηκε να εξετάσει το ενδεχόμενο να αφαιρέσει από τη βιβλιοθήκη ορισμένα βιβλία που η Σάρα ήθελε να αφαιρεθούν.""",True
"""Εάν το Μιλγουόκι εγκρίνει τη μείωση του μέγιστου ποσού της ποινής κατάσχεσης για κατοχή μαριχουάνας στα 50 δολάρια, η πόλη θα έχει 23 διαφορετικές παραβάσεις για ποδήλατα που έχουν υψηλότερη ποινή κατάσχεσης.""",True
"""Έχουμε περισσότερους παράνομους μετανάστες εδώ απ' ό,τι πριν από πέντε χρόνια.""",False
"""Λέει ότι ο Ρικ Πέρι έγραψε μια επιστολή υποστήριξης της Hillarycare.""",False
"""Το Γραφείο Διπλωμάτων Ευρεσιτεχνίας και Εμπορικών Σημάτων των ΗΠΑ έλαβε μηδενικές καταγγελίες σχετικά με το όνομα Washington Redskins.""",False
"""Οι προτάσεις του προέδρου για την υγειονομική περίθαλψη θα προκαλέσουν στους περισσότερους Αμερικανούς αύξηση των ασφαλίστρων τους, όχι μείωση, και εκατοντάδες εκατομμύρια άνθρωποι θα χάσουν την τρέχουσα ασφαλιστική τους κάλυψη.""",False
"""(Μεξικανοί μετανάστες) είναι πιο νομοταγείς από τους πολίτες των ΗΠΑ και αυτό είναι μια στατιστική.""",True
"""Λέει ότι ο Chris Christie άσκησε βέτο σε ένα πακέτο 30 νομοσχεδίων για την απασχόληση.""",True
"""Υπάρχουν ήδη περισσότερες αμερικανικές θέσεις εργασίας στην ηλιακή βιομηχανία από ό,τι στην εξόρυξη άνθρακα.""",True
"""Λέει ότι ο υποψήφιος κυβερνήτης του Ιλινόις Bill Bradys πρώτη προτεραιότητα μετά τη νίκη του στις προκριματικές εκλογές ήταν να υποστηρίξει ένα νομοσχέδιο που θα οδηγούσε σε μαζική ευθανασία τους προστατευόμενους σκύλους και γάτες σε θαλάμους αερίων.""",True
"""Ο Μπαράκ Ομπάμα βρίσκεται σε μια οικονομία που έχει επιδεινωθεί μόνο από τότε που είναι πρόεδρος των Ηνωμένων Πολιτειών.""",True
"""Ο Ρόμνεϊ απέτυχε να λάβει μέτρα κατά των """"πόλεων ασύλου"""" στη Μασαχουσέτη.""",True
"""Λέει ότι το Νιου Τζέρσεϊ έχει χάσει σχεδόν 200.000 θέσεις εργασίας από την προ της ύφεσης κορύφωσή του και με τον κυβερνήτη Κρις Κρίστι το Νιου Τζέρσεϊ ακολουθεί την υπόλοιπη Αμερική όσον αφορά την ανεργία για 12 συνεχόμενους μήνες.""",True
"""Λέει ότι ο Τόμας Έρικ Ντάνκαν ήρθε στις Ηνωμένες Πολιτείες με αυξημένη θερμοκρασία.""",False
"""Βρισκόμαστε στο Αφγανιστάν τώρα περισσότερο από ό,τι έχουμε βρεθεί σε οποιοδήποτε ξένο Ικαι διεξάγοντας πόλεμο στην ιστορία των εθνών μας.""",True
"""Οι τιμές της βενζίνης έχουν αυξηθεί κατά 2 δολάρια από τότε που ανέλαβε ο Ομπάμα.""",True
"""Ο Webster υποστήριξε ένα νομοσχέδιο για τη δημιουργία μιας μορφής γάμου που θα παγίδευε τις γυναίκες σε σχέσεις κακοποίησης.""",True
"""Λέει ότι οι δικαστές λαμβάνουν καλύτερες παροχές με χαμηλότερο κόστος από όλους τους άλλους στην πολιτεία.""",True
"""Υπάρχουν πολλά καζίνο σε όλη τη χώρα που έχουν χρεοκοπήσει.""",True
"""Οι μικρές επιχειρήσεις δημιουργούν το 70 % των θέσεων εργασίας στην Αμερική.""",True
"""Οι ηλικιωμένοι με κάλυψη στο πλαίσιο του Medicare Advantage θα εγκαταλείψουν """"περισσότερο από το μερίδιό τους"""" λόγω της μεταρρύθμισης της υγειονομικής περίθαλψης""",True
"""Πάνω από 12.000 μαθητές συνελήφθησαν στη Φλόριντα, γεγονός που καθιστά τη Φλόριντα ηγέτιδα χώρα στον τομέα αυτό.""",True
"""Αν το Τέξας ήταν χώρα, η οικονομία μας θα κατατασσόταν στο νούμερο 10... στον ΚΟΣΜΟ.""",True
"""Στις Ηνωμένες Πολιτείες λειτουργούν περισσότερες εξέδρες άντλησης πετρελαίου από ό,τι στον υπόλοιπο κόσμο μαζί.""",False
"""Οι δανειστές payday επωφελούνται από τους φτωχούς χρεώνοντας τόκους 1.000 και πλέον %.""",True
"""Το καταπίστευμα της κοινωνικής ασφάλισης είναι υγιές.Χωρίς να γίνει τίποτα, θα λειτουργούσε μέχρι το 2038- και ακόμη και μετά από αυτό το διάστημα, χωρίς αλλαγές, θα μπορούσαμε να καταβάλουμε το 80% των παροχών που έχουν κερδίσει οι άνθρωποι.""",True
"""Είναι μια δέσμευση που οι ψηφοφόροι λαμβάνουν πολύ σοβαρά υπόψη: Ο μόνος κατεστημένος στο Οχάιο που αθέτησε την υπόσχεσή του και ψήφισε την αύξηση του φόρου εισοδήματος του Τεντ Στρικλ ηττήθηκε πανηγυρικά την Τρίτη.""",True
"""Η κυβέρνηση Ομπάμα έκλεισε το πρόγραμμα Amber Alert εξαιτίας του κυβερνητικού shutdown.""",False
"""Οι Ρεπουμπλικάνοι έχουν το 2% των μουσουλμανικών ψήφων.""",True
"""[Βλέπουμε τον πληθυσμό των φυλακών της Αμερικής να εκρήγνυται, με την Αμερική να έχει μεγαλύτερο ποσοστό των ανθρώπων της πίσω από τα κάγκελα από οποιοδήποτε άλλο έθνος στον κόσμο!""",True
"""Λέει ότι σε μια ακρόαση, η βουλευτής Gabrielle Giffords πρότεινε στον στρατηγό David Petraeus να δώσει ο στρατός μεγαλύτερη έμφαση σε λιγότερο επιβλαβείς για το περιβάλλον μεθόδους, όπως το μαχαίρωμα ή το κτύπημα με ρόπαλα των εχθρικών δυνάμεων, προκειμένου να ελαχιστοποιηθεί η παραγωγή διοξειδίου του άνθρακα.""",False
